row,col,walls,solutionIndex
3,8,f|t|f|t,
3,9,f|t|f|t,
3,10,t|f|f|t,
3,11,f|t|t|f,
3,12,f|t|f|t,
3,13,t|f|f|t,54
3,14,f|t|t|f,55
3,15,t|f|f|t,
3,16,t|f|t|f,
3,17,t|f|f|f,
3,18,t|t|t|f,
3,19,f|f|t|t,72
3,20,t|t|f|f,73
3,21,f|t|f|t,
4,0,f|f|t|t,
4,1,t|t|f|f,
4,2,f|t|f|t,
4,3,f|t|f|t,
4,4,t|t|f|t,
4,5,f|t|f|t,
4,6,f|t|f|t,
4,7,f|t|f|t,17
4,8,f|t|f|t,
4,9,f|f|f|t,
4,10,f|t|t|f,
4,11,t|f|t|t,
4,12,f|t|f|f,
4,13,f|t|f|t,53
4,14,t|f|t|t,
4,15,f|f|t|f,
4,16,t|t|f|f,
4,17,f|t|f|t,
4,18,t|f|f|t,
4,19,t|t|f|f,
4,20,f|t|f|t,74
4,21,f|t|t|t,
5,0,t|f|t|t,
5,1,f|t|t|f,
5,2,f|f|f|t,
5,3,f|f|t|f,
5,4,f|t|t|f,
5,5,f|t|f|t,
5,6,f|t|f|t,
5,7,f|f|f|t,18
5,8,f|t|f|f,19
5,9,f|t|t|t,
5,10,t|f|f|t,23
5,11,t|t|f|f,24
5,12,f|t|f|t,
5,13,f|f|t|t,52
5,14,t|f|t|f,51
5,15,t|t|f|f,50
5,16,f|t|t|t,
5,17,f|t|f|t,
5,18,f|t|f|t,
5,19,f|t|f|t,
5,20,f|f|t|t,75
5,21,t|t|f|f,76
6,0,t|f|f|t,
6,1,t|t|f|f,
6,2,f|t|t|t,
6,3,t|f|f|t,
6,4,t|f|t|f,
6,5,f|t|t|f,
6,6,f|t|f|t,
6,7,f|t|f|t,
6,8,f|f|t|t,20
6,9,t|f|f|f,21
6,10,f|t|t|f,22
6,11,f|t|f|t,25
6,12,f|f|t|t,
6,13,t|t|f|f,
6,14,t|t|f|t,
6,15,f|f|t|t,49
6,16,t|t|f|f,48
6,17,f|f|f|t,
6,18,f|t|t|f,
6,19,f|f|f|t,
6,20,t|t|t|f,
6,21,f|t|f|t,77
7,0,f|t|f|t,
7,1,f|f|t|t,
7,2,t|f|t|f,
7,3,f|t|t|f,
7,4,t|f|f|t,
7,5,t|t|f|f,
7,6,f|t|f|t,
7,7,f|f|t|t,
7,8,t|t|f|f,
7,9,f|f|t|t,
7,10,t|t|f|f,
7,11,f|t|f|t,26
7,12,t|t|f|t,
7,13,f|f|t|t,
7,14,f|t|f|f,
7,15,t|f|f|t,46
7,16,f|t|t|f,47
7,17,f|t|t|t,
7,18,t|f|f|t,
7,19,f|t|f|f,
7,20,t|f|f|t,79
7,21,f|t|t|f,78
8,0,f|t|f|t,
8,1,t|f|f|t,
8,2,t|f|t|f,
8,3,t|t|f|f,
8,4,f|t|t|t,
8,5,f|f|t|t,
8,6,f|t|t|f,
8,7,t|f|f|t,
8,8,f|t|t|f,
8,9,t|f|t|t,
8,10,f|t|t|f,
8,11,f|t|f|t,27
8,12,f|f|t|t,
8,13,t|f|f|f,
8,14,f|t|t|f,
8,15,f|f|t|t,45
8,16,t|t|f|f,44
8,17,t|f|f|t,41
8,18,f|t|f|f,40
8,19,f|t|t|t,
8,20,f|f|t|t,80
8,21,t|t|f|f,81
9,0,f|t|f|t,
9,1,f|f|t|t,
9,2,t|t|f|f,
9,3,f|f|t|t,
9,4,t|f|t|f,
9,5,t|f|t|f,
9,6,t|t|f|f,
9,7,f|f|t|t,
9,8,t|t|f|f,
9,9,t|f|f|t,
9,10,t|t|f|f,
9,11,f|f|f|t,28
9,12,t|t|f|f,29
9,13,f|t|t|t,
9,14,t|f|f|t,33
9,15,t|t|f|f,34
9,16,f|f|t|t,43
9,17,f|t|t|f,42
9,18,f|t|f|t,39
9,19,t|f|f|t,
9,20,t|f|t|f,
9,21,f|t|f|f,82
10,0,f|f|f|t,
10,1,t|t|t|f,
10,2,f|f|t|t,
10,3,t|t|f|f,
10,4,t|f|f|t,
10,5,t|t|t|f,
10,6,f|f|t|t,
10,7,t|t|f|f,
10,8,f|f|t|t,
10,9,f|t|f|f,
10,10,f|t|f|t,
10,11,f|t|t|t,
10,12,f|f|t|t,30
10,13,t|f|f|f,31
10,14,f|t|t|f,32
10,15,f|f|f|t,35
10,16,t|f|t|f,36
10,17,t|f|t|f,37
10,18,f|t|t|f,38
10,19,f|t|f|t,
10,20,t|f|f|t,84
10,21,f|t|t|f,83
11,0,f|f|f|t,
11,1,t|f|t|f,
11,2,t|f|t|f,
11,3,f|t|t|f,
11,4,f|f|t|t,
11,5,t|f|t|f,
11,6,t|t|f|f,
11,7,f|f|t|t,
11,8,t|f|t|f,
11,9,f|t|f|f,
11,10,f|f|t|t,
11,11,t|t|f|f,
11,12,t|f|f|t,
11,13,f|f|t|f,
11,14,t|t|f|f,
11,15,f|f|t|t,
11,16,t|f|t|f,
11,17,t|t|f|f,
11,18,t|t|f|t,
11,19,f|t|f|t,
11,20,f|t|f|t,85
11,21,t|t|f|t,
12,0,f|t|f|t,
12,1,t|f|t|t,
12,2,t|t|f|f,
12,3,t|f|f|t,
12,4,t|f|f|f,
12,5,t|f|t|f,
12,6,f|t|f|f,
12,7,t|f|f|t,
12,8,t|t|t|f,
12,9,f|f|t|t,
12,10,t|t|f|f,
12,11,f|t|f|t,
12,12,f|t|f|t,
12,13,t|t|f|t,
12,14,f|t|f|t,
12,15,t|t|f|t,
12,16,t|f|f|t,
12,17,f|f|t|f,
12,18,f|t|t|f,
12,19,f|t|f|t,
12,20,f|f|t|t,86
12,21,f|t|f|f,87
13,0,f|f|t|t,
13,1,t|t|f|f,
13,2,f|t|f|t,
13,3,f|t|f|t,
13,4,f|f|t|t,
13,5,t|t|f|f,
13,6,f|f|t|t,
13,7,f|t|f|f,
13,8,t|f|f|t,
13,9,t|f|t|f,
13,10,f|t|t|f,
13,11,f|f|t|t,
13,12,f|t|t|f,
13,13,f|t|f|t,
13,14,f|t|f|t,
13,15,f|f|t|t,
13,16,f|t|t|f,
13,17,t|f|f|t,
13,18,t|f|f|f,
13,19,f|t|t|f,
13,20,t|f|t|t,
13,21,f|t|f|f,88
14,0,t|f|f|t,
14,1,f|t|t|f,
14,2,f|f|f|t,
14,3,f|t|t|f,
14,4,t|f|f|t,
14,5,f|t|t|f,
14,6,t|f|f|t,
14,7,f|t|t|f,
14,8,f|f|t|t,
14,9,t|f|t|f,
14,10,t|f|f|f,
14,11,t|t|f|f,
14,12,t|f|f|t,
14,13,f|t|f|f,
14,14,f|f|t|t,
14,15,t|t|f|f,
14,16,t|f|f|t,
14,17,f|t|t|f,
14,18,f|t|t|t,
14,19,t|f|f|t,
14,20,t|t|f|f,
14,21,f|t|f|t,89
15,0,f|t|f|t,
15,1,t|t|f|t,
15,2,f|t|f|t,
15,3,t|f|f|t,
15,4,f|t|t|f,
15,5,t|f|f|t,
15,6,f|t|t|f,
15,7,t|t|f|t,
15,8,t|f|f|t,
15,9,t|t|f|f,
15,10,f|t|f|t,
15,11,f|t|t|t,
15,12,f|t|f|t,
15,13,f|f|t|t,
15,14,t|f|t|f,
15,15,f|t|t|f,
15,16,f|t|f|t,
15,17,t|f|f|t,
15,18,t|f|t|f,
15,19,f|t|t|f,
15,20,f|t|f|t,
15,21,f|t|f|t,90
16,0,f|t|f|t,
16,1,f|f|t|t,
16,2,f|t|t|f,
16,3,f|t|f|t,
16,4,t|f|f|t,
16,5,f|t|t|f,
16,6,t|f|f|t,
16,7,f|t|f|f,
16,8,f|t|f|t,
16,9,f|f|t|t,
16,10,f|t|f|f,
16,11,t|f|f|t,
16,12,f|t|t|f,
16,13,t|f|t|t,
16,14,t|f|t|f,
16,15,t|t|f|f,
16,16,f|f|f|t,
16,17,f|f|t|f,
16,18,t|f|t|f,
16,19,t|t|t|f,
16,20,f|t|f|t,
16,21,f|t|f|t,91
17,0,f|f|t|t,
17,1,t|t|f|f,
17,2,t|f|f|t,
17,3,f|t|t|f,
17,4,f|t|f|t,
17,5,t|f|f|t,
17,6,f|t|t|f,
17,7,f|t|f|t,
17,8,f|f|t|t,
17,9,t|t|f|f,
17,10,f|t|t|t,
17,11,f|t|f|t,
17,12,t|f|f|t,
17,13,t|f|t|f,
17,14,t|t|f|f,
17,15,f|f|f|t,
17,16,f|t|t|f,
17,17,t|f|f|t,
17,18,t|f|t|f,
17,19,t|f|t|f,
17,20,f|t|t|f,
17,21,f|t|f|t,92
18,0,t|t|f|t,
18,1,f|f|t|t,
18,2,f|t|t|f,
18,3,t|t|f|t,
18,4,f|t|f|t,
18,5,f|f|t|t,
18,6,t|t|t|f,
18,7,f|t|f|t,
18,8,t|f|f|t,
18,9,f|t|f|f,
18,10,t|f|f|t,
18,11,f|t|t|f,
18,12,f|f|t|t,
18,13,t|t|f|f,
18,14,f|t|f|t,
18,15,f|f|t|t,
18,16,t|t|t|f,
18,17,f|f|t|t,
18,18,t|f|f|f,
18,19,t|t|f|f,
18,20,t|f|t|t,
18,21,f|t|f|f,93
19,0,f|f|f|t,
19,1,t|t|f|f,
19,2,t|f|f|t,
19,3,f|t|f|f,
19,4,f|t|f|t,
19,5,t|f|f|t,
19,6,t|t|f|f,
19,7,f|t|f|t,
19,8,f|t|f|t,
19,9,f|t|t|t,
19,10,f|f|t|t,
19,11,t|t|f|f,
19,12,t|f|f|t,
19,13,f|t|t|f,
19,14,f|f|t|t,
19,15,t|t|f|f,
19,16,t|f|f|t,
19,17,t|t|f|f,
19,18,f|t|t|t,
19,19,f|f|t|t,
19,20,t|t|f|f,
19,21,f|t|f|t,94
20,0,f|t|f|t,
20,1,f|t|f|t,
20,2,f|t|f|t,
20,3,f|t|f|t,
20,4,f|f|t|t,
20,5,f|t|t|f,
20,6,f|t|f|t,
20,7,f|t|f|t,
20,8,f|f|t|t,
20,9,t|f|f|f,
20,10,t|t|t|f,
20,11,f|t|f|t,
20,12,f|f|t|t,
20,13,t|t|f|f,
20,14,t|f|f|t,
20,15,f|t|t|f,
20,16,f|t|f|t,
20,17,f|f|t|t,
20,18,t|f|t|f,
20,19,t|f|t|f,
20,20,f|t|t|f,
20,21,f|t|f|t,95
21,0,f|t|t|t,
21,1,f|f|t|t,
21,2,f|t|t|f,
21,3,f|f|t|t,
21,4,t|f|t|f,
21,5,t|f|t|f,
21,6,f|f|t|f,
21,7,f|f|t|f,
21,8,t|t|t|f,
21,9,f|f|t|t,
21,10,t|f|t|f,
21,11,f|f|t|f,
21,12,t|f|t|f,
21,13,f|t|t|f,
21,14,f|f|t|t,
21,15,t|f|t|f,
21,16,f|t|t|f,
21,17,t|f|t|t,
21,18,t|f|t|f,
21,19,t|f|t|f,
21,20,t|f|t|f,
21,21,f|t|t|f,96
